"image","xmin","ymin","xmax","ymax","label"
"trawienie_15.jpg",677.4899598393574,512.6338329764453,784.156626506024,592.2912205567451,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",780.3012048192771,508.779443254818,885.6827309236949,588.4368308351178,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",880.5421686746988,507.49464668094214,979.4979919678715,587.152034261242,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",876.6867469879518,432.9764453961456,983.3534136546184,512.6338329764454,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",673.6345381526104,440.6852248394004,781.586345381526,515.203426124197,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",777.7309236947791,434.2612419700214,881.8273092369478,512.6338329764453,"DOZ Na watrobe FORTE"
"trawienie_15.jpg",978.2128514056225,502.35546038543896,1034.7590361445782,579.4432548179872,"Hepatil"
"trawienie_15.jpg",976.9277108433735,423.98286937901497,1033.4738955823293,503.64025695931474,"Hepatil"
"trawienie_15.jpg",1032.1887550200804,498.50107066381156,1083.5943775100402,579.4432548179872,"Hepatil"
"trawienie_15.jpg",1032.1887550200804,426.5524625267666,1087.4497991967871,499.78586723768734,"Hepatil"
"trawienie_15.jpg",509.13654618473896,737.4732334047109,641.5060240963855,827.4089935760171,"Controloc Control"
"trawienie_15.jpg",510.421686746988,656.5310492505353,633.7951807228916,742.6124197002141,"Controloc Control"
"trawienie_15.jpg",640.2208835341365,729.7644539614561,764.8795180722891,814.5610278372591,"Controloc Control"
"trawienie_15.jpg",635.0803212851406,652.6766595289079,754.5983935742972,731.0492505353318,"Controloc Control"
"trawienie_15.jpg",758.4538152610442,718.2012847965739,876.6867469879518,810.7066381156317,"Bioprazol MAX"
"trawienie_15.jpg",875.4016064257028,718.2012847965739,987.2088353413654,808.1370449678801,"Polprazol MAX"
"trawienie_15.jpg",983.3534136546185,728.4796573875802,1131.144578313253,799.1434689507494,"Ortanol MAX"
"trawienie_15.jpg",978.2128514056225,666.8094218415417,1132.429718875502,729.7644539614561,"Ortanol MAX"
"trawienie_15.jpg",473.15261044176697,977.7301927194859,577.2489959839356,1059.9571734475373,"DOZ Probiotyk"
"trawienie_15.jpg",640.2208835341363,954.6038543897216,748.172690763052,1048.3940042826553,"Enteris defence"
"trawienie_15.jpg",743.0321285140562,939.1862955032119,844.5582329317269,1036.830835117773,"Enteris balance"
"trawienie_15.jpg",840.7028112449799,936.6167023554603,942.2289156626506,1029.1220556745182,"Enteris immune"
"trawienie_15.jpg",840.7028112449799,936.6167023554603,942.2289156626506,1029.1220556745182,"Enteris balance"
"trawienie_15.jpg",1010.3413654618474,909.6359743040684,1141.425702811245,1016.2740899357601,"Dicoflor kapsulki 60"
"trawienie_15.jpg",939.6586345381526,873.661670235546,979.4979919678715,957.1734475374732,"Dicoflor krople 5"
"trawienie_15.jpg",976.9277108433735,946.8950749464667,1012.9116465863453,1022.6980728051391,"Dicoflor krople 5"
"trawienie_15.jpg",944.7991967871486,954.6038543897216,980.562248995984,1030.406852248394,"Dicoflor krople 5"
"trawienie_15.jpg",1024.4779116465863,236.40256959314775,1066.8875502008032,352.03426124197,"Iberogast"
"trawienie_15.jpg",1060.4618473895582,233.83297644539613,1100.301204819277,350.7494646680942,"Iberogast"
"trawienie_15.jpg",1095.1606425702812,232.54817987152032,1142.710843373494,350.7494646680942,"Iberogast"
"trawienie_15.jpg",1083.5943775100402,503.64025695931474,1135,576.8736616702355,"Hepatil Slim"
"trawienie_15.jpg",1083.5943775100402,431.69164882226977,1138.855421686747,503.64025695931474,"Hepatil Slim"
"trawienie_25.jpg",354.91967871485946,796.5738758029978,559.2570281124498,948.1798715203425,"DOZ Probiotyk"
"trawienie_25.jpg",415.3212851405622,626.9807280513918,586.2449799196787,756.7451820128479,"DOZ Probiotyk"
"trawienie_25.jpg",554.1164658634539,770.8779443254817,768.7349397590363,958.4582441113489,"Enteris immune"
"trawienie_25.jpg",785.4417670682731,734.9036402569593,957.6506024096385,943.0406852248394,"Enteris defence"
"trawienie_25.jpg",992.3493975903615,770.8779443254817,1200.5421686746988,941.7558886509635,"Enteris defence"
"trawienie_25.jpg",1194.1164658634539,769.5931477516059,1397.1686746987953,940.4710920770876,"Enteris balance"
"trawienie_25.jpg",698.0522088353414,233.83297644539613,935.8032128514056,340.47109207708775,"Espumisan"
"trawienie_25.jpg",928.0923694779117,236.40256959314775,1164.3373493975905,340.4710920770878,"Espumisan"
"trawienie_25.jpg",1152.7710843373493,204.28265524625266,1361.1847389558231,340.47109207708775,"Ulgix wzdecia MAX"
"trawienie_25.jpg",1086.1646586345382,422.6980728051392,1293.0722891566265,549.8929336188437,"DOZ Karczoch"
"trawienie_25.jpg",893.3935742971887,426.5524625267666,1096.44578313253,549.8929336188437,"DOZ Karczoch"
"trawienie_25.jpg",694.1967871485944,430.406852248394,902.3895582329317,547.323340471092,"DOZ Karczoch"
"trawienie_25.jpg",503.99598393574297,430.406852248394,703.1927710843373,552.4625267665953,"DOZ Ostropest"
"trawienie_25.jpg",299.6586345381526,425.26766595289075,501.425702811245,549.8929336188437,"DOZ Ostropest"
"trawienie_25.jpg",272.6706827309237,208.1370449678801,492.42971887550203,339.186295503212,"Rennie"
"trawienie_25.jpg",492.42971887550203,211.99143468950749,707.0481927710844,337.9014989293362,"Rennie"
"trawienie_25.jpg",250.82329317269077,2.569593147751606,473.1526104417671,125.91006423982869,"Sylimarol"
"trawienie_16.jpg",326.64658634538154,457.38758029978584,492.429718875502,549.8929336188437,"Verdin Complexx"
"trawienie_16.jpg",325.3614457831325,368.73661670235543,487.28915662650604,458.6723768736616,"Verdin Complexx"
"trawienie_16.jpg",451.30522088353416,201.71306209850107,587.5301204819277,276.23126338329763,"Sylimarol"
"trawienie_16.jpg",329.2168674698795,205.56745182012847,456.4457831325301,273.661670235546,"Sylimarol"
"trawienie_16.jpg",460.30120481927713,131.0492505353319,588.8152610441767,208.1370449678801,"Sylimarol"
"trawienie_16.jpg",338.2128514056225,136.18843683083512,462.8714859437751,204.28265524625266,"Sylimarol"
"trawienie_16.jpg",581.1044176706828,83.5117773019272,660.7831325301205,179.87152034261243,"Essentiale Forte"
"trawienie_16.jpg",582.3895582329317,181.1563169164882,664.6385542168674,274.94646680942185,"Essentiale Forte"
"trawienie_16.jpg",663.3534136546185,173.44753747323338,746.8875502008033,276.23126338329763,"Essentiale Forte"
"trawienie_16.jpg",658.2128514056225,79.65738758029978,741.7469879518072,182.44111349036402,"Essentiale Forte"
"trawienie_16.jpg",741.7469879518072,167.0235546038544,823.995983935743,274.94646680942185,"Essentiale MAX"
"trawienie_16.jpg",821.425702811245,172.1627408993576,911.3855421686746,271.09207708779445,"Essentiale MAX"
"trawienie_16.jpg",744.3172690763053,78.37259100642397,826.566265060241,168.30835117773017,"Essentiale MAX"
"trawienie_16.jpg",821.425702811245,80.94218415417558,911.3855421686746,177.3019271948608,"Essentiale MAX"
"trawienie_16.jpg",904.9598393574297,177.3019271948608,973.0722891566265,267.237687366167,"Kreon Travix"
"trawienie_16.jpg",904.9598393574297,79.65738758029978,967.9317269076305,177.3019271948608,"Kreon Travix"
"trawienie_16.jpg",967.9317269076305,82.22698072805139,1032.1887550200804,179.87152034261243,"Kreon Travix"
"trawienie_16.jpg",495,456.10278372591006,651.7871485943775,542.1841541755889,"DOZ Travium"
"trawienie_16.jpg",659.4979919678715,456.10278372591006,821.425702811245,549.8929336188437,"DOZ Travium"
"trawienie_16.jpg",523.2730923694779,372.59100642398283,671.0642570281125,456.10278372591006,"DOZ Travium"
"trawienie_16.jpg",669.7791164658635,372.59100642398283,821.425702811245,456.10278372591006,"DOZ Travium"
"trawienie_16.jpg",813.714859437751,458.6723768736616,938.3734939759036,548.6081370449679,"DOZ Na watrobe FORTE"
"trawienie_16.jpg",820.1405622489959,371.30620985010705,940.9437751004016,461.24197002141324,"DOZ Na watrobe FORTE"
"trawienie_16.jpg",937.0883534136547,454.8179871520342,1057.8915662650602,547.323340471092,"DOZ Na watrobe FORTE"
"trawienie_16.jpg",939.6586345381526,366.1670235546038,1063.0321285140562,456.10278372591,"DOZ Na watrobe FORTE"
"trawienie_16.jpg",1057.6706827309235,458.6723768736616,1124.718875502008,548.6081370449679,"Hepatil"
"trawienie_16.jpg",1118.293172690763,452.24839400428266,1185.1204819277107,539.6145610278372,"Hepatil"
"trawienie_16.jpg",1057.6706827309238,357.17344753747324,1120.863453815261,453.53319057815844,"Hepatil"
"trawienie_16.jpg",1117.008032128514,358.458244111349,1182.5502008032129,457.38758029978584,"Hepatil"
"trawienie_16.jpg",342.06827309236945,719.4860813704496,507.8514056224899,820.985010706638,"DOZ Travium"
"trawienie_16.jpg",500.140562248996,723.340471092077,656.9277108433735,819.7002141327622,"DOZ Travium"
"trawienie_16.jpg",655.6425702811244,723.340471092077,788.0120481927711,819.7002141327622,"Bioprazol MAX"
"trawienie_16.jpg",653.0722891566265,623.1263383297644,786.7269076305222,724.6252676659528,"Bioprazol MAX"
"trawienie_16.jpg",786.7269076305221,720.7708779443254,921.6666666666666,813.2762312633832,"Bioprazol MAX"
"trawienie_16.jpg",779.0160642570281,629.5503211991435,916.5261044176707,722.0556745182013,"Bioprazol MAX"
"trawienie_16.jpg",915.2409638554217,719.4860813704496,1050.1807228915663,814.561027837259,"Bioprazol MAX"
"trawienie_16.jpg",913.9558232931727,624.4111349036402,1048.8955823293172,720.7708779443254,"Bioprazol MAX"
"trawienie_16.jpg",1048.8955823293172,719.4860813704496,1188.9759036144578,815.8458244111348,"Bioprazol MAX"
"trawienie_16.jpg",731.4658634538152,925.0535331905782,863.8353413654618,1030.406852248394,"Bioprazol MAX"
"trawienie_16.jpg",863.8353413654619,930.1927194860813,998.7751004016064,1026.5524625267665,"Bioprazol MAX"
"trawienie_16.jpg",866.4056224899598,1027.8372591006423,1005.2008032128514,1092.0770877944324,"Espumisan"
"trawienie_16.jpg",726.3253012048193,1023.9828693790149,867.6907630522089,1086.9379014989293,"Espumisan"
"trawienie_16.jpg",541.2650602409639,939.1862955032119,728.8955823293172,1020.1284796573875,"Ortanol MAX"
"trawienie_16.jpg",354.91967871485946,941.7558886509636,539.9799196787149,1021.4132762312634,"Ortanol MAX"
"trawienie_16.jpg",357.4899598393574,1016.2740899357601,538.6947791164658,1095.9314775160599,"Ortanol MAX"
"trawienie_16.jpg",538.6947791164658,1016.2740899357601,719.8995983935743,1093.3618843683082,"Ortanol MAX"
"trawienie_16.jpg",1003.9156626506024,1000.8565310492505,1124.718875502008,1086.9379014989293,"Ulgix wzdecia MAX"
"trawienie_16.jpg",1123.433734939759,1004.7109207708779,1248.0923694779117,1090.7922912205568,"Ulgix wzdecia MAX"
"trawienie_16.jpg",1131.144578313253,132.3340471092077,1186.4056224899598,267.237687366167,"Iberogast"
"trawienie_16.jpg",1179.9799196787149,127.1948608137045,1239.0963855421687,264.66809421841543,"Iberogast"
"trawienie_16.jpg",1033.4738955823293,73.23340471092077,1090.0200803212851,173.4475374732334,"Kreon Travix"
"trawienie_16.jpg",965.3614457831326,169.59314775160598,1034.7590361445784,271.0920770877944,"Kreon Travix"
"trawienie_16.jpg",1183.8353413654618,449.67880085653104,1254.5180722891566,544.7537473233405,"Hepatil Slim"
"trawienie_14.jpg",325.3614457831325,123.34047109207708,452.5903614457831,206.85224839400428,"Sylimarol"
"trawienie_14.jpg",327.93172690763055,52.67665952890792,452.5903614457832,128.4796573875803,"Sylimarol"
"trawienie_14.jpg",446.16465863453817,125.91006423982869,577.2489959839357,201.71306209850104,"Sylimarol"
"trawienie_14.jpg",459.0160642570281,61.67023554603854,584.9598393574297,131.0492505353319,"Sylimarol"
"trawienie_14.jpg",459.0160642570281,61.67023554603854,584.9598393574297,131.0492505353319,"Essentiale Forte"
"trawienie_14.jpg",587.3092369477912,116.91648822269805,654.136546184739,214.56102783725902,"Essentiale Forte"
"trawienie_14.jpg",592.6706827309237,25.69593147751606,654.3574297188754,111.77730192719486,"Essentiale Forte"
"trawienie_14.jpg",647.9317269076305,102.78372591006423,728.8955823293172,206.85224839400428,"Essentiale Forte"
"trawienie_14.jpg",644.0763052208836,12.84796573875803,728.8955823293173,114.34689507494645,"Essentiale Forte"
"trawienie_14.jpg",721.1847389558233,106.63811563169165,809.859437751004,210.70663811563168,"Essentiale MAX"
"trawienie_14.jpg",736.6064257028113,30.83511777301927,823.995983935743,118.20128479657387,"Essentiale MAX"
"trawienie_14.jpg",816.285140562249,34.689507494646676,892.1084337349398,115.63169164882225,"Essentiale MAX"
"trawienie_14.jpg",804.718875502008,110.49250535331905,883.1124497991967,208.13704496788006,"Essentiale MAX"
"trawienie_14.jpg",804.718875502008,110.49250535331905,883.1124497991967,208.13704496788006,"Kreon Travix"
"trawienie_14.jpg",883.1124497991968,107.92291220556744,948.6546184738957,208.13704496788006,"Kreon Travix"
"trawienie_14.jpg",884.3975903614457,16.702355460385437,960.2208835341365,115.63169164882225,"Kreon Travix"
"trawienie_14.jpg",951.2248995983936,14.132762312633833,1017.8313253012049,111.77730192719483,"Kreon Travix"
"trawienie_14.jpg",1063.0321285140562,82.22698072805139,1119.578313253012,204.28265524625266,"Iberogast"
"trawienie_14.jpg",1113.1526104417671,74.51820128479658,1170.9839357429719,208.13704496788006,"Iberogast"
"trawienie_14.jpg",1163.2730923694778,73.23340471092077,1230.1004016064255,205.56745182012844,"Iberogast"
"trawienie_14.jpg",325.3614457831325,285.22483940042827,489.859437751004,371.30620985010705,"Verdin Complexx"
"trawienie_14.jpg",322.79116465863456,367.45182012847965,484.718875502008,459.95717344753746,"Verdin Complexx"
"trawienie_14.jpg",479.57831325301197,373.87580299785867,645.140562248996,468.9507494646681,"DOZ Travium"
"trawienie_14.jpg",480.86345381526104,286.50963597430405,645.3614457831325,375.16059957173445,"DOZ Travium"
"trawienie_14.jpg",640.2208835341365,291.6488222698073,798.2931726907631,388.0085653104925,"DOZ Travium"
"trawienie_14.jpg",637.6506024096385,381.58458244111347,790.582329317269,484.3683083511777,"DOZ Travium"
"trawienie_14.jpg",790.5823293172691,310.92077087794434,910.1004016064257,398.28693790149896,"DOZ Na watrobe FORTE"
"trawienie_14.jpg",784.156626506024,391.8629550321199,903.6746987951807,488.2226980728051,"DOZ Na watrobe FORTE"
"trawienie_14.jpg",895.9638554216867,397.0021413276231,1021.9076305220883,488.22269807280514,"DOZ Na watrobe FORTE"
"trawienie_14.jpg",904.9598393574297,314.77516059957173,1028.3333333333333,403.42612419700214,"DOZ Na watrobe FORTE"
"trawienie_14.jpg",1016.7670682730924,391.8629550321199,1093.875502008032,490.7922912205567,"Hepatil"
"trawienie_14.jpg",1082.309236947791,399.5717344753747,1150.421686746988,486.93790149892925,"Hepatil"
"trawienie_14.jpg",344.6385542168675,626.9807280513918,492.20883534136544,724.6252676659528,"Controloc Control"
"trawienie_14.jpg",482.14859437751005,632.1199143468949,627.1485943775101,723.3404710920768,"Controloc Control"
"trawienie_14.jpg",615.8032128514056,647.5374732334046,749.4578313253012,742.6124197002141,"Bioprazol MAX"
"trawienie_14.jpg",619.6586345381526,553.7473233404711,750.7429718875502,651.3918629550321,"Bioprazol MAX"
"trawienie_14.jpg",746.8875502008032,655.2462526766595,877.9718875502008,746.4668094218415,"Bioprazol MAX"
"trawienie_14.jpg",745.6024096385543,560.1713062098501,883.1124497991968,661.6702355460385,"Bioprazol MAX"
"trawienie_14.jpg",868.9759036144578,657.8158458244111,1007.7710843373494,755.4603854389721,"Bioprazol MAX"
"trawienie_14.jpg",872.8313253012049,567.8800856531049,1016.7670682730924,662.9550321199142,"Bioprazol MAX"
"trawienie_14.jpg",998.7751004016064,671.948608137045,1152.991967871486,768.3083511777302,"Bioprazol MAX"
"trawienie_14.jpg",1010.3413654618474,570.4496788008565,1150.421686746988,666.8094218415417,"Bioprazol MAX"
"trawienie_14.jpg",325.3614457831325,913.4903640256958,498.855421686747,993.1477516059956,"Ortanol MAX"
"trawienie_14.jpg",497.57028112449797,919.9143468950749,673.6345381526104,995.7173447537473,"Ortanol MAX"
"trawienie_14.jpg",326.64658634538154,805.5674518201284,446.16465863453817,912.2055674518201,"Enteris defence"
"trawienie_14.jpg",430.7429718875502,814.5610278372591,562.8915662650602,913.490364025696,"Enteris defence"
"trawienie_14.jpg",680.0602409638554,883.9400428265524,816.285140562249,958.4582441113489,"Espumisan"
"trawienie_14.jpg",681.3453815261045,950.7494646680942,817.3493975903615,1013.7044967880086,"Espumisan"
"trawienie_14.jpg",808.574297188755,964.882226980728,953.7951807228916,1023.9828693790149,"Espumisan"
"trawienie_14.jpg",813.714859437751,899.3576017130621,953.7951807228916,968.7366167023554,"Espumisan"
"trawienie_14.jpg",938.3734939759036,945.610278372591,1065.6024096385543,1034.2612419700213,"Ulgix wzdecia MAX"
"trawienie_14.jpg",1056.6064257028113,950.7494646680942,1188.9759036144578,1041.9700214132763,"Ulgix wzdecia MAX"
"trawienie_14.jpg",946.0843373493976,850.5353319057815,1070.7429718875503,943.0406852248393,"DOZ Na watrobe FORTE"
"trawienie_14.jpg",288.09236947791163,1065.0963597430407,403.7550200803213,1156.3169164882227,"DOZ Probiotyk"
"trawienie_14.jpg",396.04417670682733,1075.374732334047,506.566265060241,1160.17130620985,"DOZ Probiotyk"
"trawienie_14.jpg",491.144578313253,1095.9314775160599,599.0963855421687,1179.443254817987,"DOZ Probiotyk"
"trawienie_14.jpg",1147.85140562249,402.1413276231263,1214.6787148594376,493.3618843683083,"Hepatil Slim"
"trawienie_17.jpg",212.26907630522078,174.73233404710916,419.1767068273091,278.8008565310492,"Verdin Complexx"
"trawienie_17.jpg",218.69477911646587,286.50963597430405,428.1726907630522,404.7109207708779,"Verdin Complexx"
"trawienie_17.jpg",417.89156626506025,177.3019271948608,619.6586345381527,283.9400428265525,"DOZ Travium"
"trawienie_17.jpg",424.3172690763052,290.36402569593145,628.6546184738955,411.13490364025694,"DOZ Travium"
"trawienie_17.jpg",624.7991967871486,298.0728051391863,813.714859437751,407.28051391862954,"DOZ Travium"
"trawienie_17.jpg",606.8072289156627,188.86509635974303,806.004016064257,301.9271948608137,"DOZ Travium"
"trawienie_17.jpg",813.714859437751,200.42826552462526,960.2208835341365,308.3511777301927,"DOZ Na watrobe FORTE"
"trawienie_17.jpg",808.574297188755,307.0663811563169,951.2248995983937,411.13490364025694,"DOZ Na watrobe FORTE"
"trawienie_17.jpg",947.3694779116465,304.4967880085653,1093.875502008032,411.134903640257,"DOZ Na watrobe FORTE"
"trawienie_17.jpg",951.2248995983936,202.99785867237685,1093.875502008032,312.2055674518201,"DOZ Na watrobe FORTE"
"trawienie_17.jpg",1086.1646586345382,204.28265524625266,1164.558232931727,309.6359743040685,"Hepatil"
"trawienie_17.jpg",1155.562248995984,209.42184154175587,1224.9598393574297,310.9207708779443,"Hepatil"
"trawienie_17.jpg",1088.7349397590363,308.3511777301927,1159.417670682731,412.4197002141328,"Hepatil"
"trawienie_17.jpg",1160.70281124498,309.6359743040685,1231.3855421686749,411.13490364025694,"Hepatil"
"trawienie_17.jpg",253.39357429718876,620.5567451820128,439.73895582329317,737.4732334047109,"Controloc Control"
"trawienie_17.jpg",441.0240963855422,616.7023554603854,617.0883534136547,733.6188436830835,"Controloc Control"
"trawienie_17.jpg",611.9477911646586,616.7023554603854,771.305220883534,733.6188436830835,"Bioprazol MAX"
"trawienie_17.jpg",613.2329317269076,504.9250535331906,767.4497991967871,617.9871520342613,"Bioprazol MAX"
"trawienie_17.jpg",763.5943775100402,615.4175588865096,928.0923694779117,729.7644539614561,"Bioprazol MAX"
"trawienie_17.jpg",924.2369477911647,611.5631691648822,1078.4538152610442,727.1948608137045,"Bioprazol MAX"
"trawienie_17.jpg",1057.8915662650602,633.4047109207709,1219.8192771084337,742.6124197002141,"Bioprazol MAX"
"trawienie_17.jpg",767.4497991967871,511.34903640256954,921.6666666666666,619.271948608137,"Bioprazol MAX"
"trawienie_17.jpg",920.3815261044176,507.49464668094214,1072.0281124497992,616.7023554603854,"Bioprazol MAX"
"trawienie_17.jpg",1070.74297188755,506.20985010706636,1222.3895582329317,616.7023554603854,"Bioprazol MAX"
"trawienie_17.jpg",245.68273092369478,882.6552462526766,475.72289156626505,968.7366167023555,"Ortanol MAX"
"trawienie_17.jpg",232.83132530120483,971.306209850107,471.86746987951807,1074.0899357601713,"Ortanol MAX"
"trawienie_17.jpg",468.0120481927711,966.1670235546038,700.6224899598394,1062.526766595289,"Ortanol MAX"
"trawienie_17.jpg",470.58232931726906,876.2312633832976,699.3373493975903,976.4453961456102,"Ortanol MAX"
"trawienie_17.jpg",704.4779116465863,979.0149892933619,867.6907630522088,1052.2483940042825,"Espumisan"
"trawienie_17.jpg",707.0481927710844,901.9271948608136,866.4056224899598,981.5845824411134,"Espumisan"
"trawienie_17.jpg",865.1204819277108,976.4453961456102,1028.3333333333333,1038.1156316916488,"Espumisan"
"trawienie_17.jpg",865.1204819277108,905.781584582441,1027.0481927710844,980.2997858672376,"Espumisan"
"trawienie_17.jpg",1018.0522088353414,944.3254817987151,1160.70281124498,1047.1092077087794,"Ulgix wzdecia MAX"
"trawienie_17.jpg",1158.132530120482,940.4710920770877,1294.3574297188757,1043.254817987152,"Ulgix wzdecia MAX"
"trawienie_17.jpg",1228.8152610441766,313.4903640256959,1300.7831325301204,411.13490364025694,"Hepatil Slim"
"trawienie_2.jpg",358.77510040160644,381.58458244111347,532.2690763052209,476.6595289079229,"Sylimarol"
"trawienie_2.jpg",357.4899598393574,286.50963597430405,525.8433734939758,381.58458244111347,"Sylimarol"
"trawienie_2.jpg",349.77911646586347,191.43468950749462,527.128514056225,286.50963597430405,"Sylimarol"
"trawienie_2.jpg",527.1285140562248,226.12419700214133,636.3654618473895,355.88865096359746,"Essentiale Forte"
"trawienie_2.jpg",524.5582329317269,354.6038543897216,633.7951807228916,485.6531049250535,"Essentiale Forte"
"trawienie_2.jpg",629.9397590361446,359.7430406852248,740.4618473895582,492.0770877944325,"Essentiale Forte"
"trawienie_2.jpg",629.9397590361446,231.26338329764454,740.4618473895582,359.74304068522486,"Essentiale Forte"
"trawienie_2.jpg",734.0361445783133,363.59743040685225,843.2730923694779,495.93147751605994,"Essentiale Forte"
"trawienie_2.jpg",735.3212851405623,236.40256959314775,845.843373493976,364.88222698072803,"Essentiale Forte"
"trawienie_2.jpg",835.562248995984,367.45182012847965,951.2248995983936,493.3618843683083,"Essentiale MAX"
"trawienie_2.jpg",849.6987951807229,240.25695931477514,967.9317269076305,368.73661670235543,"Essentiale MAX"
"trawienie_2.jpg",953.7951807228916,367.45182012847965,1065.6024096385543,494.64668094218416,"Essentiale MAX"
"trawienie_2.jpg",1060.4618473895582,371.30620985010705,1169.6987951807228,497.2162740899357,"Essentiale MAX"
"trawienie_2.jpg",960.2208835341365,241.54175588865095,1077.1686746987953,370.0214132762312,"Essentiale MAX"
"trawienie_2.jpg",1068.1726907630523,242.82655246252676,1181.265060240964,372.5910064239829,"Essentiale MAX"
"trawienie_2.jpg",1169.698795180723,368.73661670235543,1257.0883534136547,501.0706638115631,"Kreon Travix"
"trawienie_2.jpg",1254.5180722891566,372.59100642398283,1340.6224899598394,503.64025695931474,"Kreon Travix"
"trawienie_2.jpg",1168.4136546184739,244.11134903640254,1262.2289156626505,373.8758029978586,"Kreon Travix"
"trawienie_2.jpg",1253.2329317269077,250.53533190578156,1344.4779116465866,380.2997858672377,"Kreon Travix"
"trawienie_2.jpg",282.95180722891564,752.8907922912205,443.59437751004015,867.2376873661669,"DOZ Na watrobe FORTE"
"trawienie_2.jpg",435.8835341365462,752.8907922912205,651.7871485943775,871.0920770877943,"Verdin Complexx"
"trawienie_2.jpg",462.8714859437751,629.5503211991435,662.0682730923695,742.612419700214,"Verdin Complexx"
"trawienie_2.jpg",658.2128514056225,637.2591006423982,857.4096385542168,746.4668094218414,"DOZ Travium"
"trawienie_2.jpg",846.9076305220883,764.4539614561028,933.2329317269076,880.0856531049251,"Hepatil"
"trawienie_2.jpg",924.2369477911647,767.0235546038543,1011.6265060240964,883.9400428265524,"Hepatil"
"trawienie_2.jpg",859.9799196787149,643.6830835117772,943.5140562248996,751.6059957173446,"Hepatil"
"trawienie_2.jpg",938.3734939759036,644.9678800856531,1019.3373493975903,756.7451820128479,"Hepatil"
"trawienie_2.jpg",392.1887550200803,959.7430406852247,550.2610441767068,1066.3811563169163,"Bioprazol MAX"
"trawienie_2.jpg",550.2610441767067,955.8886509635973,718.6144578313251,1067.6659528907921,"Bioprazol MAX"
"trawienie_2.jpg",647.710843373494,747.7516059957173,857.4096385542167,878.8008565310492,"DOZ Travium"
"trawienie_2.jpg",1178.694779116466,777.3019271948608,1339.3373493975905,891.6488222698073,"DOZ Karczoch"
"trawienie_2.jpg",1185.120481927711,1026.5524625267665,1408.5140562248996,1162.7408993576018,"DOZ Olej z wiesiolka"
"trawienie_18.jpg",239.2570281124498,305.7815845824411,374.19678714859435,391.8629550321199,"Sylimarol"
"trawienie_18.jpg",371.6265060240964,300.64239828693786,501.42570281124495,381.5845824411134,"Sylimarol"
"trawienie_18.jpg",372.9116465863454,232.54817987152032,506.566265060241,314.7751605995717,"Sylimarol"
"trawienie_18.jpg",493.714859437751,169.59314775160598,574.6787148594377,273.661670235546,"Essentiale Forte"
"trawienie_18.jpg",498.855421686747,272.37687366167023,578.5341365461848,375.16059957173445,"Essentiale Forte"
"trawienie_18.jpg",573.3935742971887,269.8072805139186,664.6385542168674,364.88222698072803,"Essentiale Forte"
"trawienie_18.jpg",574.6787148594377,164.45396145610277,659.4979919678715,269.8072805139186,"Essentiale Forte"
"trawienie_18.jpg",658.2128514056225,253.10492505353318,744.3172690763053,363.59743040685225,"Essentiale MAX"
"trawienie_18.jpg",740.4618473895582,247.96573875802997,825.281124497992,358.458244111349,"Essentiale MAX"
"trawienie_18.jpg",739.1767068273092,146.46680942184153,821.425702811245,259.5289079229122,"Essentiale MAX"
"trawienie_18.jpg",826.566265060241,258.2441113490364,892.1084337349398,357.17344753747324,"Kreon Travix"
"trawienie_18.jpg",893.3935742971887,245.39614561027835,958.9357429718875,349.4646680942184,"Kreon Travix"
"trawienie_18.jpg",826.566265060241,159.31477516059957,890.8232931726908,254.389721627409,"Kreon Travix"
"trawienie_18.jpg",894.6787148594377,159.31477516059957,958.9357429718875,241.54175588865095,"Kreon Travix"
"trawienie_18.jpg",252.10843373493975,447.1092077087794,412.75100401606426,549.8929336188437,"Verdin Complexx"
"trawienie_18.jpg",254.67871485943775,544.7537473233405,416.60642570281124,630.8351177730193,"Verdin Complexx"
"trawienie_18.jpg",410.1807228915663,525.4817987152034,579.8192771084338,634.6895074946466,"DOZ Travium"
"trawienie_18.jpg",573.3935742971887,520.3426124197002,745.6024096385541,628.2655246252676,"DOZ Travium"
"trawienie_18.jpg",740.4618473895582,526.7665952890792,853.5542168674699,616.7023554603854,"DOZ Na watrobe FORTE"
"trawienie_18.jpg",841.9879518072289,515.203426124197,979.277108433735,614.1327623126338,"DOZ Na watrobe FORTE"
"trawienie_18.jpg",961.5060240963855,231.26338329764454,1010.3413654618474,348.1798715203426,"Iberogast"
"trawienie_18.jpg",1010.3413654618474,229.97858672376873,1060.4618473895582,348.1798715203426,"Iberogast"
"trawienie_18.jpg",1059.1767068273093,220.9850107066381,1122.14859437751,340.47109207708775,"Iberogast"
"trawienie_18.jpg",1132.429718875502,202.99785867237685,1206.9678714859438,331.4775160599571,"Iberogast"
"trawienie_18.jpg",268.59437751004015,256.9593147751606,381.9076305220883,312.2055674518201,"Sylimarol"
"trawienie_18.jpg",1000.0602409638554,502.35546038543896,1073.3132530120483,606.423982869379,"Hepatil"
"trawienie_18.jpg",1069.4578313253012,494.6466809421841,1145.2811244979919,602.5695931477516,"Hepatil"
